Mac-ID,SMILES,Avg-B-Score,Avg-Res-Growth,Active
MAC-0175973,"c12c(nnc(n1)SCCCC)c1c(NC3(O2)CCCCC3)cccc1	",-0.9365,0.96,0
MAC-0175974,"N1(C(=S)S/C(=C/c2ccc(C(=O)O)cc2)/C1=O)CC=C	",-1.635,0.9525,0
MAC-0175975,"c12c(c(n(c1c1ccccc1)c1c(N)cccc1)c1ccc(cc1)CCC)C(=O)c1c(C2=O)cccc1	",-0.278,1.0055,0
MAC-0175976,"C\1(=C(/C(=O)Nc2c(cc(cc2)C)C)\C#N)/NC(Cc2c1cccc2)(C)C	",0.803,1.044,0
MAC-0175977,"n12c(nc3c2ncc(c3)Br)s/c(=C\c2cc(c(cc2)O)OCC)/c1=O	",-3.247,0.9595,0
MAC-0175978,"n12c(cc(nc1cc(n2)C(=O)N1CCCC1)c1sccc1)C(F)(F)F	",-0.052,1.051,0
MAC-0078563,"c12c(nnc(n1)SCCCC)c1c(NC(O2)/C=C/c2ccccc2)cccc1	",-0.6015,0.9355,0
MAC-0078564,"c1(c(c2c(s1)CCC2)C(=O)OCC)NC(=O)CNC(C)C	",-0.833,0.907,0
MAC-0078565,"C12(Oc3c(nnc(n3)SCCCC)c3c(N1)cccc3)c1c(NC2=O)ccc(c1)Br	",0.3915,0.9665,0
MAC-0175902,"n12c(cc(nc1cc(n2)C(=O)Nc1c(ccc(c1)C)O)c1sccc1)C(F)(F)F	",1.4305,0.9985,0
MAC-0175903,"C1(=C(N(C(=O)/C/1=C\c1c(OC)cccc1)C)C)C(=O)OC	",-0.2665,0.988,0
MAC-0175904,"C1(=C(N(C(=O)/C/1=C\c1cc(c(cc1)O)OC)CCCOC)C)C(=O)OC	",-0.5835,0.9945,0
MAC-0175905,"c12c(nnc(n1)SCCCC)c1c(NC(O2)c2cc3c(OCO3)cc2)cccc1	",0.0595,1.009,0
MAC-0175906,"N1(C(=S)NC(=O)/C(=C\c2c(cc(N(CC)CC)cc2)O)/C1=O)c1c(cc(cc1)Cl)Cl	",1.431,1.0615,0
MAC-0175907,"C1(=C(NC(=O)NC1c1c(F)cccc1)CCC)C(=O)OCC	",-1.244,0.9285,0
MAC-0175908,"C1(=Cc2cc(c(o2)I)Br)C(=O)NC(=O)NC1=O	",-0.9815,0.9115,0
MAC-0078570,"[N+](=O)(c1ccc(N2CC(NCC2)C)cc1)[O-]	",-0.505,0.953,0
MAC-0175910,"n12c(c(c(n2)Cc2ccccc2)c2ccc(cc2)Cl)nc(cc1c1sccc1)C(F)(F)F	",-1.4605,0.946,0
MAC-0175911,"n12c(nnc1c1ccccc1)c1c(CC32CCCCC3)cccc1	",0.039,0.9985,0
MAC-0078587,"C12(SC(=NN2)c2ccccc2)c2c(NC1=O)ccc(c2)CC	",0.4985,1.023,0
MAC-0175913,"N1(C(=S)S/C(=C\c2c([nH]c3c2cccc3)C)/C1=O)c1ccc(cc1)OC	",12.888,1.279,0
MAC-0175914,"C1(=NC(C)(C)Cc2c1cccc2)NNC(=O)c1ccc(cc1)C	",1.863,1.0755,0
MAC-0175915,"n1(c(nc2c(c1=O)cccc2)c1ccccc1)N(c1ccccc1)C	",0.077,0.9565,0
MAC-0175916,"c1(c(sc2c1CCC(C2)C)N)C(=O)Nc1cc(ccc1)C	",0.0575,0.9315,0
MAC-0175917,"n12c(=NC(=C(C2c2ccc(cc2)Cl)C(=O)OCC)C)s/c(=C\c2c3c(ccc2OC)cccc3)/c1=O	",0.2645,0.97,0
MAC-0078600,"n1c2c(nc(c1N1CCCCC1)Nc1cc(ccc1OC)OC)non2	",-0.0535,0.9735,0
MAC-0175919,"N1(C(C2=C(Nc3c1cccc3)CC(CC2=O)(C)C)c1c(F)cccc1)C(=O)C(F)(F)F	",-1.1575,0.978,0
MAC-0175920,"[N+](=O)(c1cc(c(N2CCN(CC2)CCO)cc1)Cl)[O-]	",-3.9635,0.9355,0
MAC-0175921,"n12c(=NC(=C(C2c2ccc(cc2)Cl)C(=O)OCC)C)s/c(=C\c2c(OC)cccc2)/c1=O	",0.8355,1.034,0
MAC-0175922,"N1(C(=O)C2C(C1=O)C1C=CC2CC1)c1cc([N+](=O)[O-])ccc1Cl	",-0.1675,1.0375,0
MAC-0078601,"S1C(=NNC1c1ccc(N(c2ccccc2)C)cc1)c1ccccc1	",1.891,1.009,0
MAC-0175924,"N1(C(=S)S/C(=C/c2oc(cc2)c2cc([N+](=O)[O-])ccc2)/C1=O)c1ccc(cc1)OC	",7.6105,1.104,0
MAC-0078607,"C12C(C(=O)N(C1=O)c1ccc(cc1)F)C1(OC2(C=C1)C)C	",-10.588,0.763,0
MAC-0175926,"c12c(nnc(n1)SCCCC)c1c(NC(O2)c2ccc(cc2)OCC=C)cccc1	",-2.396,0.9425,0
MAC-0175927,"c1(c(c2c(s1)CCCCC2)C(=O)OCC)NC(=O)CN1CCCCCC1	",0.007,1.016,0
MAC-0175928,"N1(C(=O)S/C(=C\c2oc(cc2)c2ccc(C(=O)O)cc2)/C1=O)c1ccc(cc1)Cl	",-1.1445,1.0055,0
MAC-0175929,"C1(=C(NC(=S)NC1c1ccc(cc1)Cl)C)C(=O)Nc1c(C)cccc1	",-0.007,1.0295,0
MAC-0175930,"N1(C(=S)S/C(=C/c2c(c(cc(c2)Br)OC)O)/C1=O)CC	",8.305,1.2265,0
MAC-0175931,"N1(C(=S)NC(=O)/C(=C\c2c(n(c(c2)C)c2ccc(cc2)c2ccccc2)C)/C1=O)c1cc(Cl)ccc1	",-0.029,0.971,0
MAC-0078615,"C\1(=C(/N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)\C)/C(=O)c2c(C1=O)cccc2	",-0.359,0.939,0
MAC-0175933,"n12c(c(c(n1)Cc1ccccc1)c1ccccc1)[nH]c(cc2=O)Cc1ccccc1	",4.201,1.0685,0
MAC-0078616,"n12c(nc3c2cc(cc3C)C)s/c(=C\c2cc(Br)ccc2)/c1=O	",2.06,1.034,0
MAC-0175935,"n12c(=C(C(C(=C1N)C#N)c1ccc(cc1)O)C#N)s/c(=C\c1ccc(cc1)O)/c2=O	",-1.2475,0.9875,0
MAC-0175936,"N1(C(=S)NC(=O)/C(=C\c2cc(c(c(c2)OC)O)Br)/C1=O)c1c(cc(cc1)Cl)Cl	",-0.04,1.0305,0
MAC-0175937,"N1(C(=S)S/C(=C/c2c(c(cc([N+](=O)[O-])c2)Br)O)/C1=O)CC	",-4.2735,0.9425,0
MAC-0175938,"c1(c(c2c(s1)CCC2)C(=O)OCC)NC(=O)c1oc2c(c1)cccc2	",5.7065,1.1745,0
MAC-0175779,"S(=O)(=O)(N1CCCC1)c1ccc(c2nc(Nc3ccc(Oc4ccccc4)cc3)sc2)cc1	",0.272,1.0265,0
MAC-0175780,"n1(c(nc2c1ccc([N+](=O)[O-])c2)CO)Cc1ccccc1	",-2.224,0.914,0
MAC-0175781,"C1(c2c(cc(c(c2)OC)OC)CC(=O)N1)c1c(Br)cccc1	",-1.0275,1.0175,0
MAC-0175782,"N1(C(=S)S/C(=C/c2cc(c(cc2)OC)O)/C1=O)Cc1ccccc1	",-1.041,0.9925,0
MAC-0175783,"C\1(=C/N(c2c(OC(=O)C)cccc2)C(=O)C)/Sc2c(C1=O)cccc2	",7.728,1.1625,0
MAC-0175784,"C\1(=C\c2oc(cc2)C)/C(=NOC1=O)c1ccccc1	",4.1795,1.0855,0
MAC-0175785,"c1(nc(C)c(s1)C(=O)C)Nc1c(OC)cccc1	",0.631,1.041,0
MAC-0175786,"C\1(=C/2\C(=O)NC(=N)S2)/C(=O)Nc2c1cc(cc2)I	",-2.4835,1.01,0
MAC-0175787,"C(=C\c1cnccc1)(\C(=O)Nc1cc(ccc1)C)/NC(=O)c1ccc(cc1)C	",-1.226,0.9895,0
MAC-0040834,"N1(C(=O)C(CC1=O)N1CCSCC1)c1ccc(cc1)OC	",-1.1645,0.9235,0
MAC-0175789,"c1(c(c2c([nH]c1=O)cccc2)O)CC(=O)Nc1ccc(Br)cc1	",-2.265,0.9895,0
MAC-0175790,"n12c(nc3c1cc(c(c3)C)C)s/c(=C/c1oc(cc1)c1cc(Cl)ccc1)/c2=O	",0.826,1.013,0
MAC-0175791,"n12c(nc3c1cc(c(c3)C)C)s/c(=C/c1ccccc1)/c2=O	",5,1.107,0
MAC-0023986,"C12C(C(=O)N(C1=O)c1ccc(cc1)C)C(N(O2)c1ccccc1)c1ccc(cc1)F	",-1.626,0.979,0
MAC-0175793,"N1(/C(=N/c2ccccc2)/S/C(=C\c2c(OCC(=O)O)cccc2)/C1=O)c1ccccc1	",1.157,1.041,0
MAC-0175794,"n1c(scc1c1cc(Br)c(cc1)OC)Nc1ccc(Oc2ccccc2)cc1	",4.224,1.1105,0
MAC-0175795,"c12c3c(oc4c3cc(cc4)Cl)CCC(c1cc(o2)C)(c1ccc(cc1)OC)C	",-1.4015,0.9855,0
MAC-0175796,"c12c(C(C(=C(O1)N)C#N)c1sc(c(c1)Br)CC)c(n[nH]2)C	",-1.3125,0.9165,0
MAC-0175797,"S(=O)(=O)(N1CCCC1)c1ccc(c2nc(Nc3cc4OCOc4cc3)sc2)cc1	",-0.0065,1.024,0
MAC-0175798,"c12n(cc(n1)c1ccc(cc1)c1ccccc1)c1ccccc1n2CCN(C)C	",0.0065,0.996,0
MAC-0175799,"c12c(nnc(n1)SCCC)c1c(NC(O2)c2c(OCCC)cccc2)cccc1	",1.077,1.041,0
MAC-0175800,"c12c(nnc(n1)SCCC)c1c(NC(O2)/C=C/c2ccccc2)cccc1	",-1.241,0.9825,0
MAC-0078433,"N1(C(=O)C(CC1=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1)c1cc(Br)ccc1	",3.374,1.0725,0
MAC-0175802,"n12c(=NC(=C(C2c2ccccc2)C(=O)OCC)C)s/c(=C\c2oc(cc2)c2ccc(C(=O)O)cc2)/c1=O	",0.7245,1.051,0
MAC-0078437,"C\1(=C\c2ccccc2)/C(=O)C(=CC1Nc1ccccc1)Nc1ccccc1	",-0.646,0.965,0
MAC-0175804,"c1(c2c(c(nc3c2CCCCCC3)N)C#N)sc(c(c1)Br)CC	",1.5625,0.931,0
MAC-0175805,"o1c(nnc1c1ccc(cc1)CC)c1ccc(cc1)Cl	",1.843,1.0205,0
MAC-0175806,"c12n(c(C(=O)OCCN3CCCCC3)c(n1)C)c1ccccc1n2C	",0.2705,0.9685,0
MAC-0175807,"c1(n(c2c(n1)cccc2)Cc1ccccc1)C(c1ccc(cc1)OC)O	",-0.1095,0.989,0
MAC-0175808,"C12(C(=C(C(C1=O)(C1C2C(=O)NC1=O)c1ccccc1)c1ccc(cc1)OC)c1ccc(cc1)OC)c1ccccc1	",1.32,0.9925,0
MAC-0078443,"S(=O)(=O)(N1CC(=O)NC(=O)C1)c1cc2c(cc1)cccc2	",-0.5335,0.9755,0
MAC-0175810,"c12c(nnc(n1)SCCC)c1c(NC(O2)(C)C)cccc1	",-0.6395,0.996,0
MAC-0175811,"N1(C(=O)CC(C1=O)Sc1c(C(=O)O)cccc1)c1c(Cl)cccc1	",0.9645,0.989,0
MAC-0175812,"c12c(nnc(n1)SCCC)c1c(NC(O2)c2ccc(C(=O)O)cc2)cccc1	",-0.137,0.905,0
MAC-0175813,"c1(nc2c([nH]1)cccc2)SCC(C(C)(C)C)O	",-0.1165,0.986,0
MAC-0078451,"N1(C(=O)C(CC1=O)N1CCC(C(=O)N)CC1)c1cc(Br)ccc1	",0.677,0.9715,0
MAC-0175815,"c1(n(c2c(n1)cccc2)CCN1CCOCC1)Cc1ccccc1	",-0.195,0.985,0
MAC-0175816,"n1c(scc1c1cc(C)c(cc1)C)Nc1ccc(cc1)OCC	",3.9145,1.031,0
MAC-0175817,"N1(C(=O)C(CC1=O)N1CCN(c2ccc(cc2)F)CC1)c1cc(Br)ccc1	",-1.2205,0.9615,0
MAC-0175818,"c12c(nnc(n1)SC)c1c(NC(O2)c2oc(c3c(Cl)cccc3)cc2)cccc1	",-1.791,0.9725,0
MAC-0175739,"c1(nc2c(s1)cccc2)/C(=C/c1ccc(Br)cc1)/C#N	",4.774,1.068,0
MAC-0175740,"c1(c(c(cs1)c1ccccc1)C(=O)O)NC(=O)c1ccccc1	",0.3095,0.9265,0
MAC-0078357,"c1(nc2c([nH]1)cc(cc2)C)/C(=C\c1oc([N+](=O)[O-])cc1)/C#N	",2.6955,1.0455,0
MAC-0175742,"n12c3c(nc(c1nnn2)Nc1cc(c(cc1)C)C)non3	",-3.253,0.923,0
MAC-0078360,"c1(nc(cnn1)c1ccccc1)N/N=C/c1c(c(c(cc1)O)O)O	",-3.8785,0.94,0
MAC-0175744,"n12c(nc3c(c1=O)cccc3)N(CC2)Cc1ccc(Cl)cc1	",-1,0.968,0
MAC-0175745,"N1(C(=O)C(CC1=O)N1CCSCC1)c1cc(Br)ccc1	",-0.3095,0.9925,0
MAC-0078362,"N1C(=N)S/C(=C\c2c(cc(N(CC)CC)cc2)OCc2ccc(Cl)cc2)/C1=O	",17.6495,1.313,0
MAC-0175747,"n1(c(c(c2c1ccc(c2)OC)C(=O)C)C)c1ccc(cc1)OCC	",-0.658,0.9925,0
MAC-0175748,"c12=NCCn1c(=O)c1c(n2Cc2ccc(Cl)cc2)cccc1	",-0.843,0.923,0
MAC-0175749,"c12n(c(C(=O)CC)c(n1)c1ccccc1)c1ccccc1n2CCC	",-1.0955,1.0025,0
MAC-0175750,"n12c(=NC(=C(C2c2ccccc2)C(=O)OCC)C)s/c(=C\c2oc(cc2)c2cc([N+](=O)[O-])ccc2)/c1=O	",-1.123,0.9725,0
MAC-0175751,"C\1(=C\c2cc(c(OC(C)C)cc2)OC)/C(=O)N(NC1=O)c1cc(c(cc1)Cl)Cl	",-0.409,1.01,0
MAC-0078366,"N1(C(C(F)(F)F)(CC(=N1)C)O)C(=O)c1c(Cl)cccc1	",1.9095,1.03,0
MAC-0175753,"c1(S(=O)(=O)Cc2ccc(Cl)cc2)nc2c([nH]1)cccc2	",1.6155,1.0405,0
MAC-0175754,"c12n(cc(n1)c1ccc(cc1)c1ccccc1)c1ccccc1n2Cc1ccccc1	",1.468,1.058,0
MAC-0175755,"c12c(nnc(n1)SCCC)c1c(NC(O2)c2ccc(cc2)OC)cccc1	",-1.34,0.9945,0
MAC-0175756,"c12c(sn(c1=S)c1cc(c(cc1)C)C)C(Nc1c2cc(c(c1)C)C)(C)C	",4.2185,1.013,0
MAC-0175757,"S(=O)(=O)(N1C(SCC1)c1ccc(cc1)OC)c1ccccc1	",-0.588,1.0195,0
MAC-0078375,"C12=C(c3c(NC1c1cc(c(cc1)OCC#N)OC)ccc1c3cccc1)CC(CC2=O)(C)C	",-0.191,0.996,0
MAC-0175759,"N1(C(=O)C2C3(c4c(C(C2C1=O)c1c3cccc1)cccc4)C(=O)C)c1ccc(cc1)CC	",0.5645,1.0375,0
MAC-0175760,"n12c(nc3c1cc(c(c3)C)C)s/c(=C\c1c(ccc(c1)Br)OC)/c2=O	",0.2565,1.0095,0
MAC-0078383,"n12c(nc3c1ccc(c3C)C)s/c(=C\c1c(c(Cl)ccc1)Cl)/c2=O	",-1.2,1.0025,0
MAC-0175762,"c1(c2c(c(nc3c2CCCC3)N)C#N)sc(c(c1)Br)C	",-0.0755,1.041,0
MAC-0175763,"N1(C(=O)C(CC1=O)N1CCN(c2ncccc2)CC1)c1cc(Br)ccc1	",0.6,1.026,0
MAC-0175764,"c1(c(=O)n(c2c(c1O)cccc2)C)C(=O)NCc1ccc(Cl)cc1	",5.8855,1.044,0
MAC-0078388,"n1c(c2sccc2)csc1Nc1ccc(Cl)cc1	",0.08,1.0305,0
MAC-0175766,"[n+]1(c(n(N)c2c1cccc2)C)CC(=O)OCC	",2.3645,1.0435,0
MAC-0175767,"c1(c(c2c([nH]c1=O)cccc2)O)CC(=O)NCc1ccccc1	",-1.2015,1.0095,0
MAC-0175768,"c1(nc2c(n1CC)cccc2)C(c1ccc(N(CC)CC)cc1)O	",-0.511,1.002,0
MAC-0175769,"c12c(nnc(n1)SCCC)c1c(NC(O2)c2c3c(ccc2OCC)cccc3)cccc1	",-1.831,0.995,0
MAC-0078393,"C(=C\c1cc(Cl)ccc1)/C(=O)c1cc2c(OCCO2)cc1	",-0.9245,1.0275,0
MAC-0175771,"c1(c(c2c([nH]c1=O)cccc2)O)CC(=O)Nc1c(OC)cccc1	",0.174,1.0365,0
MAC-0175772,"c1([N+](=O)[O-])c(N2CCC(CC2)C)ccc(/C=C\2/C(=O)NC(=N)S2)c1	",0.2355,0.971,0
MAC-0078397,"n1c(scc1c1ncccc1)Nc1ccc(cc1)O	",0.653,1.061,0
MAC-0175774,"n12c(=NC(=C(C1c1cc3c(OCO3)cc1)C(=O)OCC)C)s/c(=C\c1oc(cc1)c1cc(c(cc1)Cl)Cl)/c2=O	",0.024,1.02,0
MAC-0175775,"N1(C(C(F)(F)F)(CC(=N1)CC)O)C(=O)c1cc(OC)ccc1	",-0.9435,1.036,0
MAC-0175776,"c12c(nnc(n1)SCCC)c1c(NC(O2)c2cc3c(cc2)cccc3)cccc1	",-2.523,0.988,0
MAC-0175777,"n1c(n(c2c1cc(/N=C/c1c3c(ccc1O)cccc3)cc2)C)C	",0.5335,1.051,0
MAC-0175778,"N1(c2ccc(/C=N/Nc3cc(Cl)ccc3)cc2)CCOCC1	",-0.4615,1.0545,0
MAC-0176157,"C1(=C(NC(=S)NC1c1c2c(ccc1)cccc2)C)C(=O)OC	",-0.6495,1.0065,0
MAC-0176158,"n12c(c(c(n1)Cc1ccccc1)c1ccc(cc1)Cl)[nH]c1c(c2=O)CCCC1	",0.9015,0.989,0
MAC-0176159,"n1(c2nc(cc(n2)C)C)c(c(C(=S)Nc2ccccc2)cn1)C	",0.591,1.0315,0
MAC-0176160,"C(=C\c1ccc(Br)cc1)(/NC(=O)c1oc(cc1)Br)\C(=O)O	",-0.9735,1.0065,0
MAC-0176161,"C1(=C/C(=C/c2cc3c(OCO3)cc2)/C(=O)O1)c1c(cc(cc1)OC)OC	",5.078,1.1595,0
MAC-0176162,"n1(nc(c(c1C)Sc1ccccc1)C)C(=O)/C=C/c1ccccc1	",3.7315,1.1415,0
MAC-0176163,"N1(C(=S)NC(=O)/C(=C\c2ccc(cc2)O)/C1=O)c1ccc(cc1)Cl	",-0.6115,1.0315,0
MAC-0176164,"c12[n+](c3ccccc3n1CC(CS2)OC(=O)C)C	",-2.1225,1.06,0
MAC-0078896,"N1(C(=O)C(CC1=O)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccc(cc1)Br	",0.4625,1.01,0
MAC-0176166,"C(=C\c1cc2c(OCO2)cc1)(/NC(=O)c1oc(cc1)Br)\C(=O)NN	",-0.683,0.939,0
MAC-0176167,"c12n(nc(c1c1ccccc1)Cc1ccccc1)c(cc(n2)C)C	",1.1255,1.0245,0
MAC-0176168,"n12c(nc3c1cc(c(c3)C)C)s/c(=C\c1cc(c(OCC(=O)O)cc1)OC)/c2=O	",0.4415,1.0175,0
MAC-0176169,"c12c(c(n(c1c1ccccc1)c1ccc(cc1)OC)c1ccc(cc1)CCC)C(=O)c1c(C2=O)cccc1	",-0.218,1.031,0
MAC-0176170,"c1(c(c2c(s1)CC(CC2)C)C(=O)OCC)NC(=O)CN1CCCCC1	",-0.6585,1.035,0
MAC-0078898,"n1(c(c(c(n1)C)C=O)O)c1ccccc1	",0.1155,1.0275,0
MAC-0176172,"c1(nc(cc(n1)C)Nc1ccc(cc1)C)c1c(O)cccc1	",4.5765,1.174,0
MAC-0176173,"N1(C(=S)NC(=O)/C(=C\c2c(C)cccc2)/C1=O)c1c(cc(cc1)Cl)Cl	",0.1035,0.996,0
MAC-0176174,"c12oc(=O)cc(c1ccc(c2)OCc1ccc(F)cc1)C	",0.9115,0.9645,0
MAC-0078906,"c12n(nc(c1)C(=O)N)c(cc(n2)c1ccccc1)C	",0.547,1.003,0
MAC-0176176,"c12=C(C(C(=C(n1c1c(s2)cccc1)N)C#N)c1c(cc(cc1)Cl)Cl)C#N	",4.3485,1.0845,0
MAC-0078911,"N1(C(SCC1=O)c1ccc(cc1)C)c1ccc(cc1)OC	",-0.441,1.021,0
MAC-0176178,"n12c(c(c(n1)C)c1ccc(cc1)OC)[nH]c1c(c2=O)CCCC1	",-0.7155,1.028,0
MAC-0176179,"C1(=C(NC(=S)NC1c1ccc(cc1)OC)C)C(=O)Nc1ccc(Cl)cc1	",-1.7305,0.9855,0
MAC-0078913,"N1(C(C2=C(Nc3c1cccc3)CC(CC2=O)(C)C)c1oc(cc1)c1ccc(cc1)Br)C(=O)C(F)(F)F	",-1.093,1.0525,0
MAC-0176181,"c12n(c(cc(n2)c2ccccc2)C(F)(F)F)ncc1C(=O)N1CCOCC1	",-0.409,0.989,0
MAC-0176182,"N1(C(=S)S/C(=C\c2cc(c(cc2)O)O)/C1=O)c1cc(F)ccc1	",7.388,1.0955,0
MAC-0176183,"C1(=C(N(C(=O)/C/1=C\c1ccc(cc1)C)CC(C)C)C)C(=O)OC	",-0.214,0.9925,0
MAC-0176184,"N1(C(=O)C2C(C1=O)C1C3C(C2C=C1)C3)c1cc([N+](=O)[O-])c(cc1)C	",-0.457,0.992,0
MAC-0176185,"n1(c2c(c3c1ccc(c3)Cl)cc(cc2)Cl)CC(CN1CCC(CC1)C)O	",-5.824,0.918,0
MAC-0176186,"n12c(c(c(n1)Cc1ccccc1)c1ccc(cc1)Cl)[nH]c1c(c2=O)CCC1	",0.4505,1.0525,0
MAC-0176187,"n12c(c(c(n2)C)c2ccc(cc2)OC)[nH]c(c(c1=O)Cl)C	",-1.583,0.9925,0
MAC-0176188,"n1c2c(nc(c1N1CCC(Cc3ccccc3)CC1)Nc1ccc(I)cc1)non2	",1.3655,1.106,0
MAC-0176189,"n12c(cc(nc1cc(n2)C(=O)N1CCCCCC1)c1occc1)C(F)(F)F	",1.523,1.0065,0
MAC-0176190,"N1(C(=S)NC(=O)/C(=C\c2c(n(c(c2)C)c2ccc(cc2)c2ccccc2)C)/C1=O)c1ccc(cc1)Cl	",-1.523,0.9005,0
MAC-0176191,"C(=C\c1ccc(Br)cc1)(/C(=O)NC(C(=O)O)C)\NC(=O)c1oc(cc1)Br	",-0.098,0.9745,0
MAC-0078927,"C1(=C(NC(=S)NC1c1ccc(N(C)C)cc1)C)C(=O)Nc1ccc(Cl)cc1	",0.098,0.9855,0
MAC-0176193,"[N+](=O)(c1cc(c(cc1)NCCNCC(O)C)Cl)[O-]	",-0.122,1.01,0
MAC-0176194,"c1(c(c2c(s1)CCC2)C(=O)OCC)NC(=O)C1Oc2c(OC1)cccc2	",2.1625,1.067,0
MAC-0176195,"N1=C(c2c(CC1(C)C)cccc2)NCCC(=O)O	",0.927,1.021,0
MAC-0176196,"N1(C(=O)C2C(C1=O)C1OC2(C=C1)CO)c1cc(C(=O)C)ccc1	",-1.5175,1.028,0
MAC-0176277,"n12c(c(c(n1)Cc1ccccc1)c1ccc(cc1)OC)[nH]c(cc2=O)Cc1ccccc1	",-0.992,0.9605,0
MAC-0079040,"n1(c(nc2c1cccc2)SCC#C)C(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1	",-2.028,0.8935,0
MAC-0079044,"N1=C(/N=C/N(C)C)CCN1c1cc(ccc1)C	",-0.6315,0.9675,0
MAC-0176280,"N1(C(=O)C2C(C1=O)C1C3C(C2C=C1)C3)c1c([N+](=O)[O-])cc(cc1)C	",0.1425,0.9885,0
MAC-0176281,"N1(C(=S)S/C(=C\c2c(c(cc([N+](=O)[O-])c2)Br)O)/C1=O)c1cc(ccc1)C	",1.1605,1.0385,0
MAC-0079047,"[N+](=O)(c1c(/C=N/N(C(=S)NC)C)c(Cl)ccc1)[O-]	",0.1975,1.0315,0
MAC-0176283,"N1(C(=O)N(C(=O)C(=CNCc2cnccc2)C1=O)C)C	",0.3935,1.0135,0
MAC-0176284,"n1(c(=O)c2c3c(c1=O)cccc3ccc2)CC(=O)N1C(CC(c2c1cccc2)(c1ccccc1)C)(C)C	",0.0675,1.0635,0
MAC-0176285,"C1(=C/C(=C/c2c(ccc(c2)OC)OC)/C(=O)O1)c1c(cc(cc1)OC)OC	",5.2715,1.1845,0
MAC-0079054,"N1(C(=S)S/C(=C\c2cc(c(cc2)O)O)/C1=O)C1CCCCC1	",9.217,1.2125,0
MAC-0176287,"c1(c(n[nH]c1N)Cc1ccccc1)c1ccc(cc1)OC	",-3.393,1.01,0
MAC-0176288,"s1c(nnc1NC(=O)c1ccc(C(C)(C)C)cc1)c1sccc1	",1.4255,1.113,0
MAC-0176289,"c12c(n(nc1C(F)(F)F)c1ccccc1)OC(=C(C2c1c(Cl)cccc1F)C#N)N	",-3.4725,1.0455,0
MAC-0176290,"n1(c2c(c3c1cccc3)cccc2)CC(CN1CCC(CC1)C)O	",-4.737,1.0315,0
MAC-0176291,"C1(=C(NC(=O)/C/1=C\c1ccc(OCc2ccccc2)cc1)C)C(=O)OC	",-0.47,1.0955,0
MAC-0081795,"c12c(ss/c/1=N/c1cc(OC)ccc1)C(Nc1c2ccc(c1)OC)(C)C	",0.47,1.1705,0
MAC-0176293,"N1(C(=S)NC(=O)/C(=C\c2c(cc(c(c2)Br)O)O)/C1=O)c1ccc(cc1)Cl	",0.2145,0.989,0
MAC-0079066,"n12c(nc3c2cc(cc3C)C)s/c(=C\c2ccc(Br)cc2)/c1=O	",-1.013,0.9145,0
MAC-0176295,"c12n(nc(c1c1ccc(cc1)OC)C)c(cc(n2)C)C	",1.374,1.01,0
MAC-0079067,"c1(n(nc(c1C(=O)C)C)c1ccccc1)O	",0.58,0.9995,0
MAC-0176297,"n12c(nc3c2ncc(c3)Br)s/c(=C\c2c([nH]c3c2cccc3)C)/c1=O	",1.157,1.042,0
MAC-0176298,"n12c(=NC(=C(C2c2ccc(N(C)C)cc2)C(=O)OCC)C)s/c(=C\c2oc(cc2)c2ccc(cc2)Cl)/c1=O	",-0.494,1.021,0
MAC-0176299,"N1(C(=O)/C(=C/c2ccc(cc2)O)/SC1=S)NC(=O)c1ccc(cc1)Br	",-0.05,1.0065,0
MAC-0176300,"c12n(c(cc(n2)c2ccccc2)C(F)(F)F)nc(c1Cl)C(=O)NCc1cnccc1	",-0.074,1.0635,0
MAC-0176301,"o1c2c(ccc1=O)ccc(c2)OCc1ccc(F)cc1	",-1.5335,0.989,0
MAC-0176302,"N1(C(=S)NC(=O)/C(=C\c2cc(O)ccc2)/C1=O)c1ccc(cc1)Cl	",-3.532,0.9,0
MAC-0176303,"c12c([nH]cn1)ncnc2SCCOc1c(F)cccc1	",-0.953,0.9995,0
MAC-0176304,"N1(C(=S)NC(=O)/C(=C\c2ccc(cc2)C(C)C)/C1=O)c1ccc(cc1)Cl	",-1.472,0.996,0
MAC-0176305,"n12c(c(c(n1)Cc1ccccc1)c1ccc(cc1)OC)[nH]c1c(c2=O)CCCC1	",3.151,1.1165,0
MAC-0079074,"c1(c(c2c(s1)CCC2)C(=O)OCC)NC(=S)NCC	",1.9955,1.106,0
MAC-0176307,"c12c(=O)n(c(nc1c1c(CC32CCCC3)cccc1)SCCc1ccccc1)C	",0.953,1.0635,0
MAC-0176308,"c12c(=O)n(c(nc1c1c(CC32CCCCC3)cccc1)SC)Cc1ccccc1	",2.387,1.1485,0
MAC-0176309,"n1(c(=O)c2c(nc1SCC(=O)c1ccccc1)sc1c2CCCC1)Cc1ccccc1	",2.3065,1.067,0
MAC-0176310,"c12c(=O)n(c(nc1c1c(CC32CCCC3)cccc1)SCC)c1ccc(cc1)C	",3.087,1.035,0
MAC-0079077,"c12c(c(nc(n1)SCC)NN)c1c(s2)CN(CC1)C	",-0.1115,1.017,0
